t,x,y,i
318,35675,176171.457186731,3
319,35698,173068.383253175,3
320,35725,173623.180582814,3
321,35762,176369.133254975,3
322,35770,175936.586603587,3
323,35790,176490.380694332,3
324,35815,177233.387409244,3
325,35831,173592.845449823,3
326,35868,176689.690530938,3
327,35897,177854.083474052,3
328,35905,175598.162290651,3
329,35917,174772.448269825,3
330,35949,174112.171662831,3
331,35958,176990.234203249,3
332,35964,176200.230554695,3
333,35979,174033.238340891,3
334,35992,174053.022466904,3
335,36016,176747.703077388,3
336,36051,176260.431238662,3
337,36089,176924.153961837,3
338,36101,177682.889316066,3
339,36122,176320.348369791,3
340,36126,177737.460428881,3
341,36153,175954.417385124,3
342,36157,175548.646294931,3
343,36161,174453.261637123,3
344,36173,177846.156848151,3
345,36189,177281.299982009,3
346,36202,176090.471426357,3
347,36226,177524.797107922,3
348,36253,179144.70622873,3
349,36270,177982.759477279,3
350,36273,178492.881000743,3
351,36292,179232.933942045,3
352,36319,177220.354617035,3
353,36354,177391.32814462,3
354,36365,176862.519086508,3
355,36370,177417.097316397,3
356,36404,180421.717057568,3
357,36435,177879.961559494,3
358,36448,177084.877587171,3
359,36485,179646.38361034,3
360,36498,178139.844576205,3
361,36505,180408.174056048,3
362,36543,179931.711229622,3
363,36546,177895.734130219,3
364,36551,177843.080559995,3
365,36570,177178.354549397,3
366,36591,179397.447144168,3
367,36600,176997.926515075,3
368,36625,180874.875455419,3
369,36636,181560.214009657,3
370,36642,179338.075475893,3
371,36642,178569.044797166,3
372,36655,180912.962242038,3
373,36682,178744.070271095,3
374,36708,180877.421941754,3
375,36723,181208.794621976,3
376,36731,181180.840073202,3
377,36746,184541.599755627,3
378,36784,181426.550544786,3
379,36804,182617.639925621,3
380,36810,179572.971900265,3
381,36843,179839.01165889,3
382,36862,176126.824314069,3
383,36863,180687.755587046,3
384,36882,180325.949617043,3
385,36920,183902.104131329,3
386,36936,182365.699998037,3
387,36957,181994.166938474,3
388,36957,179259.658136631,3
389,36973,182137.208644731,3
390,37006,181745.707344709,3
391,37042,179798.25907273,3
392,37059,182169.41140684,3
393,37059,182680.968079571,3
394,37076,179083.013712919,3
395,37078,180833.120597564,3
396,37099,181669.212160448,3
397,37121,180785.156140053,3
398,37127,182348.46112728,3
399,37140,185120.933191471,3
400,37140,183101.442069875,3
401,37177,181961.024066192,3
402,37191,181071.541953775,3
403,37201,181688.786282925,3
404,37202,183353.360275685,3
405,37209,182560.052810975,3
406,37216,181333.025193025,3
407,37250,181851.119029017,3
408,37253,184025.629031065,3
409,37276,181975.624323754,3
410,37278,183926.033377409,3
411,37299,181603.638961928,3
412,37314,182127.969482581,3
413,37323,182481.195738781,3
414,37335,182263.786956095,3
415,37348,181057.975101749,3
416,37363,184444.2221963,3
417,37389,182936.473840702,3
418,37427,181863.078259367,3
419,37442,185375.439131245,3
420,37480,182171.898369063,3
421,37487,184757.625667475,3
422,37494,184227.519057715,3
423,37515,182670.891145728,3
424,37543,181227.921382733,3
425,37578,182780.629037637,3
426,37585,183497.532645127,3
427,37618,182531.271582476,3
428,37631,184407.554815559,3
429,37649,182398.824684443,3
430,37658,183154.761468399,3
431,37659,185284.155875951,3
432,37689,185064.225352284,3
433,37725,184875.604669195,3
434,37758,186127.380571314,3
435,37767,186860.84816846,3
436,37801,181965.426902706,3
437,37802,185821.375186364,3
438,37831,183731.575772027,3
439,37834,188699.818956809,3
440,37841,186356.55993936,3
441,37864,185238.24994835,3
442,37881,182470.916558897,3
443,37896,185340.86656075,3
444,37924,186236.224735524,3
445,37924,187715.566452642,3
446,37933,187358.029100436,3
447,37965,186596.15669755,3
448,37967,186669.791485817,3
449,37972,185022.31460373,3
450,37976,186773.334698153,3
451,38010,184985.39240576,3
452,38041,187139.839150349,3
453,38064,185029.770968533,3
454,38066,190165.406720467,3
455,38079,185597.316230632,3
456,38109,185072.125989756,3
457,38115,186185.517589882,3
458,38116,185073.091166426,3
459,38139,189195.567837686,3
460,38155,185146.605919999,3
461,38167,185166.130572448,3
462,38172,188525.63864336,3
463,38206,187577.907181057,3
464,38209,186877.761839803,3
465,38232,187049.689035282,3
466,38243,188217.279510244,3
467,38243,185992.699450146,3
468,38279,187249.444561469,3
469,38284,191633.54935421,3
470,38285,188829.220867331,3
471,38306,188037.7734164,3
472,38332,189436.713312007,3
473,38336,190024.752561861,3
474,38348,189246.204408578,3
475,38382,191599.162159428,3
476,38409,189724.777699162,3
477,38421,188063.085498968,3
478,38433,189688.703522634,3
479,38466,189531.714019153,3
480,38474,187040.358921362,3
481,38508,187710.964995914,3
482,38544,189063.603317182,3
483,38545,188953.241078601,3
484,38562,187605.978495652,3
485,38590,186632.001914638,3
486,38621,188954.601865604,3
487,38651,190510.066096802,3
488,38671,188358.22342628,3
489,38674,188678.239443394,3
490,38696,189418.108638641,3
491,38733,187284.378180951,3
492,38763,189442.828556494,3
493,38791,187515.986566815,3
494,38796,191137.899010765,3
495,38827,189833.342865106,3
496,38830,192179.09792771,3
497,38850,190822.46228049,3
498,38883,189757.813925662,3
499,38894,189134.688572123,3
500,38900,190698.143092235,3
501,38928,190661.521811488,3
502,38931,187317.523183472,3
503,38967,192431.72091718,3
504,38991,189321.121676385,3
505,38997,192166.610208011,3
506,39029,188760.662348841,3
507,39040,190342.012766476,3
508,39048,191924.89870273,3
509,39074,190965.865365495,3
510,39080,189313.340763856,3
511,39090,192950.693468542,3
512,39099,194418.770653566,3
513,39118,191310.122215842,3
514,39146,191938.384810421,3
515,39157,191134.650893505,3
516,39158,192013.402167686,3
517,39170,193090.156700099,3
518,39191,192859.678568403,3
519,39195,192377.641543326,3
520,39202,192631.068902963,3
521,39217,193020.245978329,3
522,39227,192694.532886256,3
523,39228,191180.078875677,3
524,39266,188935.156949229,3
525,39277,195267.233679297,3
526,39307,192506.128974758,3
527,39316,191079.059134608,3
528,39352,189486.93930997,3
529,39373,194266.579300538,3
530,39378,192308.004867175,3
531,39382,194691.875236699,3
532,39385,194253.83816908,3
533,39417,195217.339221333,3
534,39424,195335.370120555,3
535,39434,192153.813346446,3
536,39472,193689.834250528,3
537,39503,192160.47351536,3
538,39515,193731.852168956,3
539,39527,192327.306928942,3
540,39560,196120.476213585,3
541,39572,190823.387567573,3
542,39610,191740.929357763,3
543,39645,195329.744827419,3
544,39654,194874.781352858,3
545,39688,193315.374665493,3
546,39725,197197.78145828,3
547,39741,194494.753626428,3
548,39754,197363.365861238,3
549,39772,192683.42800628,3
550,39779,195863.335256041,3
551,39817,194407.931386266,3
552,39825,196953.579341717,3
553,39832,196814.751554075,3
554,39833,194463.204918919,3
555,39843,195010.315218689,3
556,39865,196177.22306026,3
557,39887,193405.215368413,3
558,39900,195821.641998994,3
559,39927,197295.346152275,3
560,39940,196318.579175714,3
561,39946,194790.558732564,3
562,39980,195956.74829092,3
563,39985,197119.680846133,3
564,40014,193991.09668241,3
565,40018,194548.683710628,3
566,40027,197418.263754996,3
567,40054,196036.444856056,3
568,40080,196030.513058272,3
569,40094,195800.092112333,3
570,40101,196028.835205239,3
571,40124,195720.079944076,3
572,40153,196449.023653064,3
573,40179,196248.736940732,3
574,40182,196961.375001432,3
575,40194,196149.130126891,3
576,40216,197844.6264577,3
577,40248,198503.922280566,3
578,40254,197370.253326819,3
579,40254,194852.456027103,3
580,40259,197309.427818585,3
581,40284,195760.253413085,3
582,40322,195049.267317527,3
583,40354,196479.818769511,3
584,40387,198914.270669502,3
585,40393,197833.374841044,3
586,40404,195896.893145217,3
587,40438,197819.51836183,3
588,40476,197066.971348111,3
589,40503,197546.588076183,3
590,40505,199973.161140405,3
591,40543,197908.533305795,3
592,40571,197450.535051903,3
593,40590,197880.860046799,3
594,40617,198892.482034618,3
595,40622,200975.270162258,3
596,40645,196804.371295667,3
597,40669,200225.887574452,3
598,40687,198323.068070232,3
599,40688,201118.113718725,3
600,40699,199713.907381111,3
601,40735,199425.364291931,3
602,40747,200711.174966391,3
603,40759,199922.671522943,3
604,40774,201332.272054857,3
605,40796,200358.013259741,3
606,40827,201052.50987526,3
607,40856,198557.267319663,3
608,40873,199212.100986705,3
609,40904,199624.314027909,3
610,40941,199081.779963277,3
611,40974,201907.1772179,3
612,40993,200962.152332508,3
613,40993,201889.782494501,3
614,41007,202476.784196254,3
615,41040,201153.410794561,3
616,41042,201146.208311484,3
617,41067,203376.762370415,3
618,41099,199576.92659251,3
619,41116,204543.091170021,3
620,41147,202402.854365681,3
621,41147,201901.538380718,3
622,41171,202541.198932861,3
623,41209,202444.768550932,3
624,41217,200866.461599607,3
625,41245,202609.024722276,3
626,41252,202397.211367537,3
627,41280,200328.899170604,3
628,41302,202808.87952163,3
629,41339,201826.314221603,3
630,41358,204710.369738759,3
631,41394,202608.278955823,3
632,41418,201285.8492901,3
633,41454,204178.731685479,3
634,41479,202965.660051441,3
635,41501,202340.686192488,3
636,41537,204457.107625767,3
637,41547,202869.302020257,3
638,41569,202962.837869684,3
639,41601,203053.903589104,3
640,41615,204989.822914825,3
641,41618,203551.225986985,3
642,41642,205917.651333895,3
643,41678,205577.022658973,3
644,41694,205620.363176138,3
645,41732,203124.650182541,3
646,41734,203091.863562957,3
647,41759,204279.794042656,3
648,41777,204175.926938746,3
649,41811,206554.367493285,3
650,41847,207504.601707391,3
651,41860,205117.953648169,3
652,41861,206868.032052817,3
653,41873,206475.000708553,3
654,41909,207230.646293933,3
655,41933,204271.900145203,3
656,41952,206153.455797789,3
657,41970,205765.533578969,3
658,41976,204572.077813076,3
659,42012,205339.866128643,3
660,42044,207206.416886426,3
661,42064,205556.288004561,3
662,42073,206203.957379357,3
663,42077,206102.771045686,3
664,42098,205584.550906531,3
665,42129,206246.731577634,3
666,42133,207829.887828946,3
667,42153,205257.157601904,3
668,42163,207088.678862261,3
669,42174,208749.078585329,3
670,42192,207092.17120479,3
671,42221,208023.614748323,3
672,42253,209692.865121523,3
673,42283,206228.816282782,3
674,42307,207645.880773809,3
675,42334,209609.273057015,3
676,42340,207596.02795855,3
677,42358,207764.810968405,3
678,42374,205604.749491237,3
679,42375,207480.067859349,3
680,42405,207043.049186806,3
681,42433,207662.187333888,3
682,42456,210266.714825872,3
683,42469,207605.288124823,3
684,42490,205758.505959287,3
685,42516,208380.156464333,3
686,42518,209109.131312532,3
687,42543,208098.246351231,3
688,42548,207676.74700824,3
689,42579,210055.974231456,3
690,42595,209346.634649908,3
691,42608,209123.970452528,3
692,42627,209119.381277424,3
693,42634,212554.914456869,3
694,42663,209014.39062686,3
695,42700,208722.980761964,3
696,42731,209897.225012834,3
697,42759,210380.254224552,3
698,42792,210261.952592036,3
699,42809,208809.492169457,3
700,42828,211549.704917633,3
701,42845,211497.531211851,3
702,42865,209527.196650498,3
703,42873,208784.372350967,3
704,42886,211186.628017098,3
705,42908,210015.493899468,3
706,42943,212808.977138053,3
707,42966,210454.419451124,3
708,42987,210206.188612289,3
709,42988,208867.481590119,3
710,43003,211699.9794482,3
711,43011,209194.865470148,3
712,43023,212314.139277775,3
713,43055,210938.334597342,3
714,43067,211813.814025904,3
715,43095,212613.09069348,3
716,43098,208337.211997685,3
717,43100,211807.058420927,3
718,43114,209083.826087367,3
719,43132,210123.023803096,3
720,43135,209186.846218725,3
721,43173,211158.171379155,3
722,43182,213272.083743066,3
723,43202,211185.154360973,3
724,43217,211842.426480238,3
725,43230,212881.106103438,3
726,43239,210907.721185347,3
727,43270,213029.510205736,3
728,43272,209410.014538622,3
729,43303,216389.456757139,3
730,43314,209871.834587332,3
731,43349,211982.98341333,3
732,43385,214197.129799212,3
733,43405,212737.608303102,3
734,43426,213302.777569279,3
735,43449,214332.459598997,3
736,43472,212497.662143733,3
737,43492,212921.149663268,3
738,43522,212643.103273931,3
739,43538,212582.684354006,3
740,43563,214759.889531751,3
741,43563,211299.626592117,3
742,43570,211552.09097237,3
743,43605,214103.466795704,3
744,43641,211573.782349382,3
745,43672,214991.784943471,3
746,43683,214389.096708678,3
747,43713,215031.52349243,3
748,43720,216359.101461289,3
749,43732,213514.984512825,3
750,43744,215446.549445369,3
751,43745,214065.441534744,3
752,43756,215923.926014034,3
753,43791,216644.492733682,3
754,43829,214948.113620665,3
755,43844,211243.949472212,3
756,43851,215901.865958252,3
757,43876,213906.595947283,3
758,43911,212007.630421558,3
759,43941,213096.38308884,3
760,43943,215587.136571392,3
761,43973,216575.028120552,3
762,43973,214389.444973147,3
763,44003,217470.619660638,3
764,44006,217415.360557484,3
765,44007,216204.685282803,3
766,44035,216202.724766246,3
767,44070,217906.853701469,3
768,44082,215566.904917906,3
769,44086,213302.498822599,3
770,44100,215542.436617281,3
771,44134,213966.533384651,3
772,44137,217418.035821925,3
773,44157,218784.090021696,3
774,44177,218890.664291713,3
775,44198,220202.563169191,3
776,44200,215320.021938402,3
777,44221,216653.068547867,3
778,44237,217581.742221092,3
779,44262,215491.19397695,3
780,44263,218241.588008883,3
781,44271,217555.58874094,3
782,44278,216794.851205573,3
783,44296,217073.073537988,3
784,44305,215749.137115982,3
785,44331,217664.157689923,3
786,44358,215613.077917018,3
787,44384,219973.152976574,3
788,44414,217747.383370848,3
789,44443,217026.685977739,3
790,44445,218175.133233256,3
791,44460,217372.490073454,3
792,44462,218172.448106976,3
793,44480,220090.350152832,3
794,44484,219091.191025515,3
795,44493,214382.671560413,3
796,44505,216622.683789751,3
797,44510,220361.00841406,3
798,44538,217771.739613047,3
799,44553,219045.25207251,3
800,44557,220191.233716379,3
801,44570,219351.298340346,3
802,44581,217025.418338047,3
803,44602,216211.268454259,3
804,44628,220008.624525558,3
805,44636,218196.472357317,3
806,44647,219138.654390062,3
807,44668,217682.998282112,3
808,44680,220623.504476892,3
809,44701,220682.427202579,3
810,44724,218707.99269796,3
811,44753,215997.592009685,3
812,44772,219241.97592029,3
813,44806,217928.669363628,3
814,44838,221228.129434409,3
815,44849,222150.981848067,3
816,44863,219372.00728963,3
817,44872,219175.660895674,3
818,44883,221028.985916615,3
819,44915,219868.775592976,3
820,44918,220771.24346482,3
821,44923,218227.733098734,3
822,44947,217135.484457538,3
823,44972,220541.22492751,3
824,44996,219669.90476917,3
825,45014,219685.76099775,3
826,45051,220976.350992188,3
827,45085,220279.710956913,3
828,45102,220761.582054289,3
829,45105,222238.121324471,3
830,45113,219805.965561482,3
831,45142,224367.902940031,3
832,45153,220602.062865382,3
833,45168,221420.184984263,3
834,45172,219621.112996489,3
835,45208,221816.81887945,3
836,45229,219597.895785111,3
837,45244,223357.817109345,3
838,45245,222904.282741947,3
839,45271,222537.244092006,3
840,45287,222044.948077227,3
841,45320,218686.335480853,3
842,45340,222848.685524142,3
843,45346,223527.524376496,3
844,45354,221475.412014693,3
845,45377,223223.324588969,3
846,45403,221880.63547885,3
847,45419,221605.721944366,3
848,45423,220596.546611667,3
849,45431,221220.158343776,3
850,45457,223272.412844393,3
851,45471,223192.760182726,3
852,45482,224406.188381654,3
853,45489,221369.724924256,3
854,45516,224034.028662669,3
855,45536,220846.716186283,3
856,45556,221257.134800647,3
857,45584,224690.895495831,3
858,45601,221678.719281914,3
859,45625,222291.332542005,3
860,45632,222087.982328357,3
861,45661,226228.137085957,3
862,45697,226035.522735261,3
863,45698,224721.469091475,3
864,45710,221842.557314768,3
865,45732,225037.080971158,3
866,45748,224644.986575188,3
867,45749,221907.18109339,3
868,45775,226266.53546518,3
869,45778,224192.625268298,3
870,45816,225020.203717546,3
871,45848,222151.748536033,3
872,45863,226618.742185027,3
873,45882,223499.605351797,3
874,45897,225647.85177904,3
875,45920,222255.49262443,3
876,45952,226978.451643109,3
877,45953,226149.542076342,3
878,45986,225502.104698569,3
879,46010,226700.582463456,3
880,46038,223400.999125632,3
881,46053,225876.330283609,3
882,46069,226327.687071939,3
883,46098,224847.739205362,3
884,46107,228720.552109658,3
885,46119,225766.873689033,3
886,46153,224236.663109941,3
887,46177,225121.069242487,3
888,46213,228807.564824323,3
889,46251,227079.847259574,3
890,46287,228465.882516293,3
891,46312,227175.619972019,3
892,46324,226006.567794134,3
893,46329,226943.730518505,3
894,46350,228601.69626898,3
895,46378,226609.844859659,3
896,46380,231238.874527456,3
897,46389,226910.968141226,3
898,46426,226495.169804564,3
899,46433,227867.379778808,3
900,46459,230192.492826736,3
901,46466,229935.966142338,3
902,46488,226821.112397791,3
903,46511,226735.899026715,3
904,46549,228164.991017471,3
905,46549,229296.235677502,3
906,46571,228900.171096938,3
907,46583,228079.886495263,3
908,46602,223616.181123598,3
909,46617,226514.823041485,3
910,46643,227091.237069539,3
911,46648,228281.37679817,3
912,46676,229422.192412099,3
913,46677,226619.352488413,3
914,46709,227010.392669458,3
915,46733,230291.769797936,3
916,46741,227563.91777384,3
917,46743,232936.97904774,3
918,46779,228148.666775232,3
919,46785,228415.727584657,3
920,46788,231352.450376847,3
921,46820,227914.274202227,3
922,46837,231118.081153832,3
923,46845,230934.00544853,3
